latitude,longitude,data_pas,satelite,pais,estado,municipio,bioma,numero_dias_sem_chuva,precipitacao,risco_fogo,id_area_industrial,frp
3.43803,-60.84268,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,25.0
3.43772,-60.8432,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,22.0
3.43743,-60.84693,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,25.0
3.43708,-60.84742,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,22.0
3.43654,-60.8213,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,4.2
3.43622,-60.85537,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,141.2
3.43608,-60.82499,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,5.2
3.4359,-60.82555,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,7.0
3.43581,-60.85584,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,87.3
3.51835,-60.59929,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazônia,9.0,0.0,1.0,0,5.7
3.50367,-60.28161,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,9.0,0.0,1.0,0,6.8
3.50299,-60.28619,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,9.0,0.0,1.0,0,6.0
3.50231,-60.29078,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,9.0,0.0,1.0,0,6.0
3.49157,-60.23743,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,9.0,0.0,1.0,0,3.4
3.48746,-60.26521,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,9.0,0.0,1.0,0,3.9
3.48037,-60.25003,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,9.0,0.0,1.0,0,3.0
3.46111,-60.62772,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,AMAJARI,Amazônia,9.0,0.0,1.0,0,8.2
3.456,-60.63147,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,AMAJARI,Amazônia,9.0,0.0,1.0,0,8.2
3.38291,-60.63438,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,10.0,0.0,1.0,0,6.5
3.37909,-60.6294,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,10.0,0.0,1.0,0,3.0
3.37783,-60.6381,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,10.0,0.0,1.0,0,17.5
3.37721,-60.64244,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,11.0,0.0,1.0,0,6.7
3.37464,-60.62877,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,10.0,0.0,1.0,0,3.0
3.37166,-60.6298,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,10.0,0.0,1.0,0,2.5
3.43341,-60.90616,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,6.5
3.4327,-60.84681,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,22.0
3.43263,-60.90651,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,8.2
3.43244,-60.85054,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,141.2
3.43206,-60.85103,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,87.3
3.4315,-60.82496,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,7.6
3.43143,-60.85524,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,87.3
3.43086,-60.82922,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,7.6
3.43022,-60.83348,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,4.4
3.42844,-60.90975,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,4.5
3.42826,-60.9059,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,2.8
3.42768,-60.85041,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,10.9
3.42763,-60.91008,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,4.6
3.42647,-60.8286,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,7.6
3.42584,-60.83284,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,4.4
3.42457,-60.84131,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,6.6
3.42393,-60.84555,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,6.6
3.42386,-60.93511,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,2.4
3.42348,-60.91336,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,4.5
3.4233,-60.84977,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,10.9
3.42323,-60.93924,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,2.4
3.42263,-60.91369,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,4.6
3.42145,-60.8322,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,6.5
3.42082,-60.83643,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,6.5
-2.2174,-53.7883,2024-01-02 00:55:19,METOP-C,Brasil,PARÁ,PRAINHA,Amazônia,0.0,8.24,0.07,0,
-2.2192,-53.796101,2024-01-02 00:55:19,METOP-C,Brasil,PARÁ,PRAINHA,Amazônia,0.0,8.58,0.02,0,
4.3197,-60.7145,2024-01-02 00:57:31,METOP-C,Brasil,RORAIMA,PACARAIMA,Amazônia,7.0,0.0,1.0,0,
-9.82569,-36.56145,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,ARAPIRACA,Mata Atlântica,3.0,0.0,1.0,0,65.9
-9.82361,-36.54536,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,LIMOEIRO DE ANADIA,Mata Atlântica,3.0,0.0,1.0,0,239.2
-9.81397,-36.5629,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,ARAPIRACA,Mata Atlântica,4.0,0.0,1.0,0,16.1
-9.81192,-36.54684,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,LIMOEIRO DE ANADIA,Mata Atlântica,5.0,0.0,1.0,0,55.9
-9.68607,-36.19057,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,BOCA DA MATA,Mata Atlântica,13.0,0.0,1.0,0,12.7
-9.19439,-35.73909,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,FLEXEIRAS,Mata Atlântica,13.0,0.0,1.0,0,14.2
-9.19265,-35.72536,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,FLEXEIRAS,Mata Atlântica,13.0,0.0,1.0,0,33.7
-9.19012,-35.73146,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,FLEXEIRAS,Mata Atlântica,13.0,0.0,1.0,0,91.0
-9.18831,-35.71787,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,FLEXEIRAS,Mata Atlântica,13.0,0.0,1.0,0,8.2
-9.18351,-35.74041,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,FLEXEIRAS,Mata Atlântica,13.0,0.0,1.0,0,34.0
-9.18179,-35.72673,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,FLEXEIRAS,Mata Atlântica,13.0,0.0,1.0,0,66.0
-8.93121,-35.57291,2024-01-04 00:07:00,TERRA_M-M,Brasil,ALAGOAS,JUNDIÁ,Mata Atlântica,13.0,0.0,1.0,0,20.9
-8.53527,-35.34865,2024-01-04 00:07:00,TERRA_M-M,Brasil,PERNAMBUCO,RIBEIRÃO,Mata Atlântica,14.0,0.0,1.0,0,7.4
-6.83582,-35.2204,2024-01-04 00:07:00,TERRA_M-M,Brasil,PARAÍBA,ITAPOROROCA,Caatinga,3.0,0.0,0.17,0,8.8
-10.59294,-36.84264,2024-01-04 00:07:00,TERRA_M-M,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,-999.0,0.0,0.77,0,22.2
4.53443,-60.78535,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,PACARAIMA,Amazônia,9.0,0.0,0.53,0,11.4
4.3018,-60.85958,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,PACARAIMA,Amazônia,8.0,0.0,1.0,0,18.0
4.3004,-60.86932,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,PACARAIMA,Amazônia,8.0,0.0,1.0,0,20.9
4.2925,-60.85838,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,PACARAIMA,Amazônia,8.0,0.0,1.0,0,7.7
4.29109,-60.86814,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,PACARAIMA,Amazônia,8.0,0.0,1.0,0,8.1
4.22416,-60.11358,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,NORMANDIA,Amazônia,9.0,0.0,1.0,0,5.8
4.22284,-60.12284,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,NORMANDIA,Amazônia,9.0,0.0,1.0,0,4.7
4.22153,-60.13206,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,NORMANDIA,Amazônia,9.0,0.0,1.0,0,7.8
3.89931,-61.87183,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,AMAJARI,Amazônia,4.0,0.0,0.11,0,7.8
3.37131,-60.67833,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,BOA VISTA,Amazônia,11.0,0.0,1.0,0,5.7
3.33577,-61.30793,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,9.0,0.0,1.0,0,5.3
3.29188,-60.63704,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,BOA VISTA,Amazônia,11.0,0.0,1.0,0,8.9
3.16465,-61.08075,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,10.0,0.0,1.0,0,7.8
2.87215,-61.12529,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,9.0,0.0,1.0,0,9.1
2.5908,-60.92424,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.82,0,204.7
2.58937,-60.93441,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.78,0,38.1
2.58649,-61.4675,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,MUCAJAÍ,Amazônia,10.0,0.0,1.0,0,10.1
2.4842,-60.68734,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,CANTÁ,Amazônia,9.0,0.0,0.9,0,10.9
2.34772,-60.92936,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,MUCAJAÍ,Amazônia,8.0,0.0,0.91,0,6.8
1.77756,-61.12066,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,1.0,0,7.4
1.11658,-59.55066,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.21,0,8.6
1.06728,-59.6381,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.22,0,4.6
0.91302,-59.55685,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.11,0,5.5
0.83007,-59.36105,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.1,0,12.4
0.82878,-59.3702,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.1,0,5.6
0.82105,-59.35976,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.1,0,34.5
0.81976,-59.3689,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.1,0,17.1
0.66803,-59.53233,2024-01-04 01:49:00,TERRA_M-M,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.05,0,14.8
-3.78439,-53.99241,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,URUARÁ,Amazônia,0.0,6.0,0.04,0,5.6
-3.41176,-53.82461,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,URUARÁ,Amazônia,0.0,2.6,0.02,0,6.1
-3.41,-53.81256,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,URUARÁ,Amazônia,0.0,2.77,0.03,0,25.2
-3.39973,-53.81395,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,URUARÁ,Amazônia,0.0,2.91,0.03,0,15.9
-3.01506,-54.75853,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,0.0,2.8,0.0,0,7.6
-2.99591,-54.48463,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,0.0,2.99,0.01,0,10.4
-2.99432,-54.47343,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,0.0,2.78,0.02,0,7.2
-2.99082,-53.73063,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,MEDICILÂNDIA,Amazônia,0.0,2.69,0.11,0,4.5
-2.66788,-54.26379,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,SANTARÉM,Amazônia,0.0,6.37,0.01,0,5.1
-2.63469,-54.67339,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,0.0,2.56,0.28,0,66.0
-2.63314,-54.66259,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,0.0,2.64,0.3,0,26.9
-2.08251,-53.39156,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,PRAINHA,Amazônia,0.0,2.87,0.04,0,15.9
-2.08056,-53.37807,2024-01-04 01:47:00,TERRA_M-M,Brasil,PARÁ,PRAINHA,Amazônia,0.0,3.24,0.03,0,21.2
-15.57154,-39.0904,2024-01-04 04:38:00,AQUA_M-M,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica,0.0,1.3,0.74,0,6.0
-7.62157,-35.09099,2024-01-04 03:29:00,NPP-375D,Brasil,PERNAMBUCO,CONDADO,Mata Atlântica,3.0,0.0,1.0,0,0.6
-7.61801,-35.09039,2024-01-04 03:29:00,NPP-375D,Brasil,PERNAMBUCO,CONDADO,Mata Atlântica,3.0,0.0,1.0,0,2.2
-7.61445,-35.08979,2024-01-04 03:29:00,NPP-375D,Brasil,PERNAMBUCO,CONDADO,Mata Atlântica,3.0,0.0,1.0,0,2.2
-7.47852,-34.84317,2024-01-04 03:29:00,NPP-375D,Brasil,PARAÍBA,PITIMBU,Mata Atlântica,-999.0,0.0,1.0,0,1.9
-9.94849,-36.37165,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,TEOTÔNIO VILELA,Mata Atlântica,13.0,0.0,1.0,0,2.4
-9.94479,-36.37104,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,TEOTÔNIO VILELA,Mata Atlântica,13.0,0.0,1.0,0,2.4
-9.9239,-36.06945,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,JEQUIÁ DA PRAIA,Mata Atlântica,13.0,0.0,1.0,0,1.1
-9.70195,-36.34576,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,ANADIA,Mata Atlântica,8.0,0.0,1.0,0,1.3
-9.69899,-36.34071,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,ANADIA,Mata Atlântica,8.0,0.0,1.0,0,3.0
-9.69825,-36.34515,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,ANADIA,Mata Atlântica,8.0,0.0,1.0,0,3.0
-10.08813,-36.29002,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,CORURIPE,Mata Atlântica,-999.0,0.0,1.0,0,1.5
-10.06976,-36.28687,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,CORURIPE,Mata Atlântica,-999.0,0.0,1.0,0,1.4
-10.01908,-36.38568,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,TEOTÔNIO VILELA,Caatinga,-999.0,0.0,1.0,0,1.3
-10.01539,-36.38505,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,TEOTÔNIO VILELA,Caatinga,-999.0,0.0,1.0,0,2.4
-10.25502,-36.7117,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,IGREJA NOVA,Mata Atlântica,13.0,0.0,1.0,0,2.2
-10.25423,-36.7163,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,IGREJA NOVA,Mata Atlântica,13.0,0.0,-999.0,0,2.2
-10.25411,-36.71288,2024-01-04 03:29:00,NPP-375D,Brasil,ALAGOAS,IGREJA NOVA,Mata Atlântica,13.0,0.0,1.0,0,4.6
-10.22516,-37.11372,2024-01-04 03:29:00,NPP-375D,Brasil,SERGIPE,AQUIDABÃ,Mata Atlântica,13.0,0.0,1.0,0,2.8
-12.27858,-38.22389,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,POJUCA,Mata Atlântica,13.0,0.0,0.27,0,2.7
-15.97235,-38.92667,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,0.56,1.0,0,2.3
-15.96381,-38.95152,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,0.27,0.37,0,2.8
-15.95988,-38.95078,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,0.24,0.51,0,2.8
-15.95896,-38.95586,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,0.22,0.43,0,3.2
-15.57939,-39.09393,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica,0.0,1.3,0.66,0,1.7
-15.5778,-39.09689,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica,0.0,1.3,0.79,0,5.3
-15.57541,-39.09315,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica,0.0,1.3,0.97,0,1.7
-15.56632,-39.18769,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,SANTA LUZIA,Mata Atlântica,2.0,1.01,0.3,0,1.8
-15.16213,-39.25268,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,UNA,Mata Atlântica,0.0,4.19,0.11,0,1.6
-17.20594,-39.39525,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,PRADO,Mata Atlântica,-999.0,11.62,0.24,0,1.0
-4.71882,-38.46459,2024-01-04 03:27:00,NPP-375D,Brasil,CEARÁ,MORADA NOVA,Caatinga,2.0,0.0,0.12,0,1.6
-4.50388,-38.46125,2024-01-04 03:27:00,NPP-375D,Brasil,CEARÁ,OCARA,Caatinga,2.0,0.0,0.31,0,1.7
-4.5031,-38.46593,2024-01-04 03:27:00,NPP-375D,Brasil,CEARÁ,OCARA,Caatinga,2.0,0.0,0.46,0,1.7
-15.71344,-40.38403,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,MACARANI,Mata Atlântica,0.0,31.36,0.0,0,1.0
-17.19167,-39.85839,2024-01-04 03:32:00,NPP-375D,Brasil,BAHIA,ITAMARAJU,Mata Atlântica,0.0,41.87,0.0,0,1.9
-6.44646,-39.51266,2024-01-04 03:29:00,NPP-375D,Brasil,CEARÁ,JUCÁS,Caatinga,0.0,0.0,0.36,0,1.9
-3.54915,-41.63212,2024-01-04 03:27:00,NPP-375D,Brasil,PIAUÍ,COCAL,Caatinga,0.0,0.0,0.0,0,0.7
-3.54337,-41.63116,2024-01-04 03:27:00,NPP-375D,Brasil,PIAUÍ,COCAL,Caatinga,0.0,0.01,0.0,0,1.1
-3.75318,-42.24856,2024-01-04 03:27:00,NPP-375D,Brasil,PIAUÍ,MORRO DO CHAPÉU DO PIAUÍ,Caatinga,0.0,6.74,0.0,0,1.9
-3.75242,-42.25303,2024-01-04 03:27:00,NPP-375D,Brasil,PIAUÍ,MORRO DO CHAPÉU DO PIAUÍ,Caatinga,0.0,6.83,0.0,0,2.5
-22.54202,-48.81203,2024-01-04 03:34:00,NPP-375D,Brasil,SÃO PAULO,MACATUBA,Cerrado,2.0,0.0,-999.0,0,1.6
-3.09677,-41.85722,2024-01-04 04:18:00,NOAA-20,Brasil,PIAUÍ,BURITI DOS LOPES,Caatinga,1.0,0.1,0.0,0,1.1
-9.69716,-36.34299,2024-01-04 04:21:00,NOAA-20,Brasil,ALAGOAS,ANADIA,Mata Atlântica,8.0,0.0,1.0,0,0.9
-9.69672,-36.34626,2024-01-04 04:21:00,NOAA-20,Brasil,ALAGOAS,ANADIA,Mata Atlântica,7.0,0.0,1.0,0,0.9
-9.92818,-37.23773,2024-01-04 04:21:00,NOAA-20,Brasil,SERGIPE,PORTO DA FOLHA,Caatinga,13.0,0.0,1.0,0,1.8
-15.96295,-38.95002,2024-01-04 04:23:00,NOAA-20,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,0.28,0.41,0,0.7
-15.95811,-38.94928,2024-01-04 04:23:00,NOAA-20,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,0.24,0.6,0,0.7
-15.57598,-39.09298,2024-01-04 04:23:00,NOAA-20,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica,0.0,1.3,0.92,0,2.4
-15.57542,-39.09681,2024-01-04 04:23:00,NOAA-20,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica,0.0,1.3,0.97,0,4.1
-15.57535,-39.09827,2024-01-04 04:23:00,NOAA-20,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica,0.0,1.3,0.97,0,2.4
-15.56457,-39.18853,2024-01-04 04:23:00,NOAA-20,Brasil,BAHIA,SANTA LUZIA,Mata Atlântica,2.0,1.0,0.3,0,1.5
-15.16209,-39.25422,2024-01-04 04:23:00,NOAA-20,Brasil,BAHIA,UNA,Mata Atlântica,0.0,4.25,0.11,0,1.5
-4.50243,-38.46346,2024-01-04 04:21:00,NOAA-20,Brasil,CEARÁ,OCARA,Caatinga,2.0,0.0,0.37,0,2.0
-7.59799,-38.93259,2024-01-04 04:21:00,NOAA-20,Brasil,CEARÁ,BREJO SANTO,Caatinga,3.0,0.0,0.22,0,1.2
-15.70922,-40.3772,2024-01-04 04:23:00,NOAA-20,Brasil,BAHIA,MACARANI,Mata Atlântica,0.0,31.11,0.0,0,0.4
-15.7087,-40.38119,2024-01-04 04:23:00,NOAA-20,Brasil,BAHIA,MACARANI,Mata Atlântica,0.0,31.09,0.0,0,1.6
-17.19165,-39.86035,2024-01-04 04:23:00,NOAA-20,Brasil,BAHIA,ITAMARAJU,Mata Atlântica,0.0,41.78,0.0,0,1.2
-17.18869,-39.8581,2024-01-04 04:23:00,NOAA-20,Brasil,BAHIA,ITAMARAJU,Mata Atlântica,0.0,41.7,0.0,0,1.4
-3.54942,-38.97337,2024-01-04 04:18:00,NOAA-20,Brasil,CEARÁ,PARACURU,Caatinga,-999.0,0.0,0.16,0,1.7
-6.44617,-39.51151,2024-01-04 04:21:00,NOAA-20,Brasil,CEARÁ,JUCÁS,Caatinga,0.0,0.0,0.36,0,0.4
-6.44561,-39.5152,2024-01-04 04:21:00,NOAA-20,Brasil,CEARÁ,JUCÁS,Caatinga,0.0,0.0,0.37,0,0.4
-6.44209,-39.51093,2024-01-04 04:21:00,NOAA-20,Brasil,CEARÁ,JUCÁS,Caatinga,0.0,0.0,0.35,0,1.4
-2.95987,-39.96018,2024-01-04 04:18:00,NOAA-20,Brasil,CEARÁ,ITAREMA,Caatinga,-999.0,0.0,0.21,0,1.3
-4.7693,-40.47775,2024-01-04 04:21:00,NOAA-20,Brasil,CEARÁ,NOVA RUSSAS,Caatinga,0.0,0.0,0.02,0,0.9
-3.89013,-40.99718,2024-01-04 04:21:00,NOAA-20,Brasil,CEARÁ,UBAJARA,Caatinga,2.0,0.19,0.05,0,6.8
-3.54998,-41.63067,2024-01-04 04:18:00,NOAA-20,Brasil,PIAUÍ,COCAL,Caatinga,0.0,0.0,0.0,0,0.9
-3.54649,-41.63013,2024-01-04 04:18:00,NOAA-20,Brasil,PIAUÍ,COCAL,Caatinga,0.0,0.0,0.0,0,2.1
-3.54589,-41.63398,2024-01-04 04:18:00,NOAA-20,Brasil,PIAUÍ,COCAL,Caatinga,0.0,0.0,0.0,0,2.1
-3.54241,-41.63345,2024-01-04 04:18:00,NOAA-20,Brasil,PIAUÍ,COCAL,Caatinga,0.0,0.02,0.0,0,2.1
-2.77837,-41.87873,2024-01-04 04:18:00,NOAA-20,Brasil,MARANHÃO,ARAIOSES,Cerrado,-999.0,3.13,0.02,0,2.0
-4.74506,-42.57002,2024-01-04 04:21:00,NOAA-20,Brasil,PIAUÍ,JOSÉ DE FREITAS,Caatinga,3.0,15.21,-999.0,0,0.5
-3.75427,-42.24845,2024-01-04 04:21:00,NOAA-20,Brasil,PIAUÍ,MORRO DO CHAPÉU DO PIAUÍ,Caatinga,0.0,6.73,0.0,0,0.8
